Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	tree_length
26892	-188.166	-251.8792	63.71312	0.0538089	0.0258204	0.0284757	0.0124206	0.066822	0.0345128	0.038465	0.0461624	0.0159881	0.00218136	0.0277301	0.00726689	0.0190345	0.00769338	0.00153486	0.0383064	0.00579864	0.00834209	0.08901	0.0147474	0.0222245	0.0493185	0.000898731	0.00612912	0.215517	0.03112	0.0238583	0.0258649	0.0019907	0.0103464	0.0387241	0.00811556	0.0219036	0.06247	0.0663659	0.00513454	0.0645073	0.084358	0.0312612	0.0311699	0.0266345	0.0509618	0.00627156	0.0226171	0.0159856	0.0611725	0.00105327	0.0279226	0.174618	0.580157	1.72367	5.72679	35.8133	2.587371	0.035167	0.016875	0.0186104	0.00811753	0.0436718	0.022556	0.025139	0.0301696	0.0104491	0.00142564	0.0181231	0.0047493	0.01244	0.00502804	0.00100311	0.0250353	0.00378972	0.005452	0.0581728	0.00963821	0.0145249	0.0322323	0.000587369	0.00400571	0.140852	0.0203386	0.0155927	0.0169041	0.00130103	0.00676194	0.0253083	0.00530396	0.0143152	0.0408275	0.0433737	0.0033557	0.042159	0.0551325	0.0204309	0.0203712	0.0174071	0.0333063	0.0040988	0.0147815	0.0104475	0.0399795	0.000688371	1.530096
26928	-191.044	-251.8825	60.83853	0.0307482	0.0387704	0.117333	0.0822659	0.221829	0.0207021	0.0312149	0.517936	0.036044	0.0195236	0.222376	0.122447	0.289352	0.00839111	0.0207135	0.00606869	0.0521194	0.00980896	0.018758	0.111374	0.0244408	0.0447341	0.120034	0.0183143	0.117766	0.0691666	0.0109552	0.0604784	0.0287599	0.0986325	0.0243467	0.113222	0.0113241	0.0235166	0.000965048	0.038991	0.0356234	0.0587662	0.0643929	0.034864	0.0844127	0.106158	0.00508303	0.0332579	0.0202106	0.052236	0.00486074	0.0232724	0.159773	0.564297	1.77212	6.25886	42.9693	2.71909	0.00936507	0.0118084	0.0357364	0.0250559	0.0675631	0.0063053	0.0095072	0.157749	0.010978	0.00594634	0.0677296	0.0372941	0.0881288	0.0025557	0.00630877	0.00184836	0.0158741	0.00298754	0.00571319	0.0339216	0.00744401	0.0136248	0.036559	0.00557804	0.0358684	0.0210662	0.00333666	0.0184201	0.00875946	0.0300408	0.00741534	0.0344844	0.00344902	0.00716252	0.000293927	0.0118756	0.0108499	0.0178986	0.0196123	0.0106186	0.0257098	0.0323328	0.00154815	0.0101294	0.0061556	0.0159097	0.00148045	3.28329
26964	-170.3504	-235.1371	64.78667	0.0273873	0.000782432	0.00473853	0.00418227	0.128179	0.0182179	0.00485177	0.0308533	0.0153698	0.0173636	0.0546664	0.00469896	0.0265215	0.00145362	0.00146392	0.0089702	0.0185434	0.00251798	0.0124695	0.0130638	0.00182495	0.00845256	0.00863616	0.000102852	0.028474	0.0183233	0.00730263	0.00812432	0.0131599	0.00543403	2.92392e-05	0.00156178	0.0181642	0.00373989	0.00401277	0.0399797	0.0281704	0.00314937	0.0184989	0.00446562	0.0180338	0.0177817	0.0193871	0.0150078	0.005655	0.014636	0.00455304	0.0369695	0.200232	0.605468	1.65161	4.9942	27.0493	2.384437	0.0384137	0.00109745	0.00664631	0.0058661	0.179785	0.0255526	0.00680515	0.0432752	0.0215578	0.0243543	0.0766757	0.00659082	0.0371994	0.00203887	0.00205331	0.0125817	0.0260092	0.00353175	0.0174899	0.0183235	0.00255969	0.0118557	0.0121132	0.000144261	0.039938	0.0257005	0.0102427	0.0113953	0.0184582	0.00762183	4.10113e-05	0.00219057	0.0254773	0.00524562	0.00562835	0.056076	0.0395122	0.00441734	0.0259468	0.00626352	0.0252944	0.0249409	0.0271925	0.0210502	0.00793176	0.0205286	0.00638615	0.7129559
27000	-174.2214	-237.4137	63.19228	0.000194617	0.000484366	0.030304	0.0240278	0.121611	0.0381291	0.00647368	0.0504156	0.0942771	0.109002	0.0665687	0.0283325	0.0563762	0.0059753	0.0223759	0.0190035	0.0437909	0.0151593	0.0257242	0.0249014	0.0444914	0.0282309	0.0122409	0.000942472	0.036159	0.0563005	0.0140277	0.0484297	0.0163126	0.00796564	0.000340461	0.0521166	0.0235058	0.0321663	0.0194945	0.049976	0.0329689	0.056877	0.0389009	0.0443875	0.055093	0.00903406	0.0340216	0.0111675	0.0401157	0.0281542	0.0210638	0.0154274	0.130745	0.53008	1.88651	7.64846	64.8197	3.016361	0.000121817	0.000303181	0.0189683	0.0150398	0.0761205	0.0238663	0.0040521	0.0315568	0.0590113	0.0682282	0.0416676	0.0177343	0.0352878	0.00374015	0.0140058	0.0118949	0.0274102	0.00948872	0.0161017	0.0155866	0.0278487	0.0176707	0.00766202	0.000589926	0.0226332	0.0352404	0.00878045	0.0303138	0.0102106	0.00498597	0.000213106	0.0326216	0.0147131	0.020134	0.0122023	0.0312817	0.0206364	0.0356012	0.0243494	0.0277836	0.0344846	0.00565473	0.0212953	0.00699012	0.0251098	0.0176227	0.0131845	1.597612
27036	-174.6084	-237.6024	62.99397	5.49866e-05	0.0115942	0.00630469	0.00310097	0.0289162	0.00257015	5.27473e-05	0.00608991	0.0237368	0.00513333	0.013542	0.0116363	0.0080577	0.00216081	0.00244281	0.00451891	0.00339561	0.0142102	0.0130627	0.00275247	0.000701891	0.0113617	0.00204884	0.000656709	0.00773166	0.0077483	0.00554839	0.000234379	0.00277187	0.00188536	0.00105118	0.000920721	0.00159468	0.0149319	0.00250583	0.0207963	0.00338577	0.00207744	0.00149764	0.000471417	0.00187693	0.00682303	0.00912939	0.00532959	0.00272165	0.0089795	0.00240018	0.00333318	0.0619287	0.419848	2.38181	16.1476	300.014	4.124261	0.000189273	0.039909	0.0217017	0.010674	0.0995341	0.00884686	0.000181564	0.0209624	0.0817057	0.0176697	0.0466137	0.0400539	0.0277359	0.00743783	0.00840853	0.0155548	0.0116882	0.0489138	0.0449638	0.00947444	0.00241602	0.0391087	0.00705243	0.00226049	0.0266136	0.0266709	0.0190984	0.000806768	0.0095412	0.00648971	0.00361832	0.00316926	0.00548915	0.051398	0.00862547	0.0715841	0.0116543	0.00715085	0.0051551	0.00162269	0.00646067	0.0234859	0.0314248	0.0183453	0.00936835	0.0309088	0.00826179	0.2905157
27072	-178.9157	-242.7449	63.82914	0.000467675	0.00945761	0.0200225	0.118313	0.0176602	0.0101941	0.00291328	0.00657584	0.00797936	0.0531461	0.0178387	0.0720509	0.0231202	0.0191095	0.0128407	0.00532943	0.0256239	0.0403798	0.0732923	0.0290051	0.00175014	0.0756404	0.0107403	0.00521293	0.00905299	0.0157331	0.0101153	0.0401204	0.0418075	0.0163406	0.0405382	0.0739515	0.0298232	0.0169862	0.0181375	0.0920347	0.0178453	0.09009	0.00449637	0.015655	0.0050194	0.0277085	0.0130395	0.0162781	0.0224497	0.00933921	0.0167548	0.0218064	0.154783	0.558738	1.78975	6.46066	45.8581	2.766137	0.000359202	0.00726401	0.0153785	0.0908714	0.0135641	0.00782966	0.00223758	0.00505064	0.00612863	0.0408194	0.0137012	0.0553395	0.0177577	0.0146773	0.00986246	0.00409333	0.0196807	0.0310141	0.0562929	0.0222777	0.00134421	0.0580964	0.00824919	0.00400384	0.00695324	0.012084	0.00776914	0.0308149	0.0321107	0.0125506	0.0311358	0.0567993	0.0229061	0.0130464	0.0139307	0.0706882	0.0137063	0.0691945	0.00345349	0.012024	0.0038552	0.0212818	0.0100151	0.0125026	0.0172427	0.00717308	0.0128687	1.301981
27108	-172.195	-235.0994	62.90443	0.00147671	0.00541866	0.00432379	0.00930638	0.00910719	0.00696943	2.78039e-05	0.00356524	0.00727383	0.00305522	0.00272808	0.00358704	0.00643453	0.00344554	8.41119e-05	3.99812e-06	0.00360234	0.0032589	0.0136802	0.0144916	0.000188717	0.0028665	0.0106931	0.000952375	0.00482698	0.00232022	0.000175234	0.00279966	0.000963641	0.00168474	0.00276692	0.00277894	0.00559702	0.0123784	0.00416437	0.00185499	0.00140181	0.0215557	0.0010757	0.00554909	0.00178722	0.0030548	0.00829353	0.000266578	0.000399843	0.00425804	0.00761548	0.00363573	0.0646092	0.425436	2.35053	15.4777	275.048	4.061438	0.00689696	0.0253078	0.0201942	0.0434654	0.0425351	0.0325507	0.000129858	0.0166514	0.0339724	0.0142694	0.0127415	0.0167533	0.0300524	0.0160924	0.000392844	1.86732e-05	0.0168247	0.0152207	0.0638931	0.0676828	0.0008814	0.013388	0.0499419	0.00444806	0.0225444	0.0108366	0.000818428	0.0130758	0.00450068	0.00786858	0.0129229	0.012979	0.0261409	0.0578134	0.0194496	0.00866373	0.00654715	0.100676	0.00502403	0.025917	0.00834718	0.0142674	0.0387349	0.00124505	0.00186746	0.0198871	0.0355681	0.2141101
27144	-174.1832	-236.7657	62.58257	0.107577	0.0194081	0.0398672	0.0206926	0.108303	0.194719	0.127435	0.0643539	0.0758106	0.00368587	0.0410459	0.0208762	0.0131121	0.00717609	0.00229132	8.28567e-05	0.0191194	0.00562957	0.0707825	0.127049	0.0461284	0.0447607	0.071248	0.000885599	0.0543935	0.0492138	0.0222746	0.0462982	0.00440104	0.0615327	0.0330669	0.110186	0.00342304	0.021824	0.0500335	0.0555487	0.0205173	0.391562	0.0822465	0.00843796	0.0239844	0.0657593	0.0655861	0.00407736	0.00479588	0.0105319	0.0344027	0.0393619	0.20645	0.611273	1.63593	4.84379	25.4053	2.339096	0.0437993	0.00790188	0.0162317	0.00842485	0.0440948	0.0792787	0.0518841	0.0262013	0.0308658	0.00150068	0.0167116	0.0084996	0.00533851	0.0029217	0.000932895	3.37346e-05	0.00778434	0.00229204	0.0288186	0.0517272	0.0187809	0.018224	0.0290081	0.000360566	0.0221459	0.0200371	0.00906895	0.01885	0.00179185	0.0250526	0.013463	0.0448617	0.00139367	0.00888549	0.0203708	0.0226163	0.00835348	0.159422	0.0334861	0.00343546	0.00976511	0.0267735	0.026703	0.00166007	0.00195261	0.004288	0.0140068	2.456137
27180	-178.8537	-241.1387	62.28507	0.0880402	0.0749892	0.169504	0.00427661	0.0112633	0.111866	0.0386062	0.0871519	0.136404	0.0819779	0.0642684	0.0171401	0.127134	0.0411176	0.00431146	0.065541	0.0121747	0.0200375	0.104768	0.110166	0.056861	0.0410396	0.0383267	0.0763399	0.144178	0.0211086	0.118884	0.16551	0.00245022	0.188518	0.00904283	0.0844615	0.0238543	0.133274	0.00650037	0.01166	0.0390238	0.18622	0.0907146	0.00326085	0.00647895	0.0518037	0.027784	0.0333079	0.0232782	0.0208764	0.0119705	0.0865019	0.303099	0.689071	1.45123	3.29925	11.5604	1.769775	0.0294698	0.0251013	0.0567382	0.00143152	0.00377019	0.0374451	0.0129227	0.0291725	0.0456587	0.0274406	0.0215127	0.00573733	0.0425558	0.0137634	0.00144318	0.0219387	0.00407527	0.00670718	0.0350693	0.0368762	0.0190332	0.0137373	0.0128292	0.0255534	0.0482609	0.00706572	0.0397944	0.0554016	0.000820168	0.0631031	0.00302692	0.028272	0.00798479	0.0446111	0.00217588	0.00390298	0.0130625	0.0623337	0.030365	0.00109151	0.00216871	0.0173403	0.00930019	0.0111492	0.00779194	0.006988	0.0040069	2.987468
27216	-177.8085	-241.7727	63.96424	0.0168977	0.08011	0.0131601	0.000202342	0.0163066	0.0619872	0.0400726	0.00431637	0.0334427	0.0343166	0.0132826	0.00535418	0.0337405	0.00169878	0.00430087	0.0130579	0.0149478	0.0436469	0.0226528	0.0206107	0.0237702	0.0258436	0.00571957	0.0237471	0.0426151	0.0150664	0.0453963	0.0287579	0.052709	0.065014	0.00652486	0.0556902	0.013718	0.000449932	0.0277232	0.0173328	0.0181042	0.0164807	0.0110987	0.00497173	0.00855121	0.0260248	0.00361619	0.0162276	0.00708899	0.0347276	0.0309324	0.0190398	0.144873	0.547323	1.82708	6.9026	52.5215	2.864236	0.0153336	0.0726946	0.011942	0.000183612	0.0147972	0.0562493	0.0363633	0.00391682	0.0303471	0.03114	0.0120531	0.00485857	0.0306173	0.00154154	0.00390276	0.0118492	0.0135641	0.0396067	0.0205559	0.0187028	0.0215699	0.0234514	0.00519013	0.0215489	0.0386704	0.0136718	0.0411942	0.0260959	0.04783	0.058996	0.00592089	0.0505352	0.0124482	0.000408284	0.025157	0.0157284	0.0164284	0.0149552	0.0100713	0.00451152	0.00775966	0.0236158	0.00328146	0.0147255	0.0064328	0.0315131	0.0280691	1.102008
27252	-183.1727	-244.5051	61.33234	0.00614896	0.00769875	0.0147919	0.0181934	0.142149	0.00719452	0.0244087	0.000802274	0.00261554	0.0259668	0.0242413	0.00408335	0.0264259	0.00160377	0.00558872	0.0151391	0.00908602	0.0211108	0.111392	0.0501666	0.0212611	0.000363556	0.00721843	0.0421032	0.0109885	0.0545437	0.0161355	0.0299909	0.0705322	0.0301408	0.0401434	0.0157224	0.0103761	0.00690726	0.0196845	0.00880244	0.0154464	0.0518337	0.0226114	0.00306479	0.00504208	0.00615273	0.00830392	0.0126719	0.0477674	0.00735801	0.017229	0.000499285	0.0245344	0.314514	3.17951	40.759	2002.86	5.497011	0.00558386	0.00699122	0.0134325	0.0165214	0.129086	0.00653333	0.0221655	0.000728543	0.00237517	0.0235804	0.0220135	0.00370809	0.0239973	0.00145638	0.00507511	0.0137477	0.008251	0.0191707	0.101154	0.0455562	0.0193071	0.000330145	0.00655505	0.0382338	0.00997866	0.049531	0.0146526	0.0272347	0.0640502	0.0273708	0.0364542	0.0142775	0.00942253	0.00627247	0.0178754	0.00799348	0.0140269	0.0470701	0.0205334	0.00278313	0.00457871	0.00558728	0.00754077	0.0115073	0.0433775	0.00668179	0.0156456	1.101203
27288	-174.5707	-238.6091	64.03841	0.00662107	0.00221773	0.00318163	0.0119779	0.0247958	0.0265076	0.00262209	0.00565441	0.00168518	0.000165794	0.0112135	0.00311351	0.0150751	0.000820845	0.00165992	0.0102791	0.0038182	0.00976143	0.0230061	0.0141588	0.00912113	0.0119082	0.0106312	0.00418629	0.018075	0.015504	0.0093885	0.0118591	0.0251103	0.0124735	0.00321605	0.00260561	0.000690968	0.000170275	0.0110341	0.00193011	0.00173417	0.00204235	0.000962577	0.0115013	0.000492139	0.00536607	0.00991083	0.00286256	0.000731517	0.00204994	0.00673008	0.0125933	0.118422	0.513959	1.94568	8.44435	79.4071	3.163128	0.0178647	0.00598377	0.00858452	0.0323183	0.0669029	0.0715217	0.00707481	0.0152565	0.00454689	0.000447337	0.0302557	0.00840074	0.0406749	0.00221477	0.00447872	0.0277345	0.0103021	0.0263379	0.0620739	0.0382026	0.0246102	0.0321302	0.0286845	0.0112953	0.0487692	0.0418322	0.0253316	0.0319977	0.0677515	0.0336556	0.0086774	0.00703034	0.00186434	0.000459428	0.0297718	0.00520773	0.00467906	0.00551059	0.00259718	0.0310322	0.00132787	0.0144785	0.026741	0.00772364	0.00197375	0.00553107	0.0181588	0.3706234
27324	-184.6426	-246.8027	62.1601	0.0181433	0.0181439	0.0439387	0.159608	0.0818129	0.0478878	0.011865	0.00640853	0.104131	0.0316195	0.0749206	0.0364082	0.0351672	0.0278427	0.0241088	0.0906314	0.0560387	0.0679293	0.0129241	0.0339239	0.0363196	0.101736	0.001638	0.00883263	0.143682	0.0674034	0.0564581	0.0658171	0.0117063	0.0169971	0.0203129	0.0733113	0.0272912	0.000200571	0.0115742	0.0439105	0.00343675	0.00451561	0.0370532	0.00755532	0.00824526	0.170526	0.000694964	0.0542603	0.00572577	0.0075344	0.033419	0.00831841	0.0967383	0.482531	2.07241	10.3372	120.215	3.462982	0.00905529	0.0090556	0.0219298	0.0796602	0.0408327	0.0239008	0.00592182	0.00319849	0.0519715	0.0157813	0.0373928	0.0181713	0.0175519	0.0138963	0.0120327	0.045234	0.0279688	0.0339035	0.00645042	0.0169314	0.0181271	0.0507764	0.000817524	0.00440836	0.0717114	0.033641	0.0281782	0.0328492	0.00584261	0.00848323	0.0101382	0.0365896	0.013621	0.000100105	0.00577668	0.0219157	0.00171528	0.00225374	0.0184932	0.00377085	0.0041152	0.0851095	0.000346856	0.0270813	0.00285773	0.00376041	0.0166794	2.003611
27360	-174.7312	-239.3621	64.63091	0.0213582	0.00192915	0.0162901	0.0177803	0.0589092	0.0595241	0.00627662	0.0173054	0.0441502	0.0131053	0.012218	0.0441189	0.0525428	0.0217485	0.0230903	0.0229389	0.0247925	0.0343384	0.00626696	0.0126535	0.00771695	0.0212381	0.0069881	0.000189153	0.00831139	0.0351911	0.0117172	0.0135496	0.00752092	0.000929529	0.0332441	0.0133553	0.0127791	0.000277598	0.0176711	0.024458	0.00184163	0.0211447	0.0209116	0.0159554	0.00100985	0.0235296	0.0231549	0.0325342	0.0029037	0.00837497	0.00105202	0.0353135	0.195806	0.601261	1.66317	5.10709	28.3178	2.417574	0.0243014	0.00219499	0.0185349	0.0202304	0.0670271	0.0677267	0.00714156	0.0196902	0.0502342	0.0149112	0.0139016	0.0501986	0.0597833	0.0247455	0.0262722	0.0260999	0.028209	0.0390704	0.00713057	0.0143972	0.00878037	0.0241648	0.00795107	0.000215219	0.00945672	0.0400405	0.0133319	0.0154168	0.00855733	0.00105762	0.0378252	0.0151957	0.01454	0.000315852	0.0201063	0.0278284	0.00209541	0.0240585	0.0237933	0.0181541	0.001149	0.026772	0.0263457	0.0370175	0.00330384	0.00952906	0.00119699	0.878887
27396	-170.2694	-234.477	64.20763	0.0223114	0.000935273	0.038107	0.0380458	0.0298258	0.055003	0.017907	0.00795166	0.0586488	0.00616763	0.00635786	0.00163546	0.0597042	0.0092131	0.00360655	0.00329609	0.00165778	0.0961815	0.047081	0.00134066	0.0257018	0.0709433	0.0179358	0.0158232	0.0150921	0.0764798	0.0016759	0.0320247	0.0265512	0.00490587	0.0493509	0.0337151	0.0251762	0.00970043	0.0135386	0.00235898	0.000421695	0.0195456	0.0154949	0.0348812	0.000335985	0.0192113	0.0137201	0.00399474	0.00228736	0.0543078	0.0609156	0.0287489	0.177119	0.582737	1.71604	5.64592	34.7839	2.566284	0.0193833	0.000812527	0.0331058	0.0330526	0.0259114	0.0477843	0.0155568	0.00690807	0.0509516	0.00535818	0.00552344	0.00142082	0.0518685	0.00800396	0.00313322	0.00286351	0.00144021	0.0835585	0.040902	0.00116471	0.0223287	0.0616326	0.0155819	0.0137466	0.0131114	0.0664425	0.00145595	0.0278217	0.0230666	0.00426202	0.042874	0.0292903	0.021872	0.00842733	0.0117617	0.00204939	0.000366351	0.0169804	0.0134613	0.0303034	0.00029189	0.01669	0.0119194	0.00347046	0.00198717	0.0471804	0.052921	1.151068
27432	-181.3937	-244.4884	63.09467	0.0268404	0.000455781	0.0010148	0.061394	0.021503	0.0769259	0.0156857	0.0105062	0.0446303	0.0136711	0.0161688	0.000194622	0.100749	0.000104321	0.00114945	0.0117921	0.00141491	0.11344	0.0424189	0.017606	0.00134051	0.0426541	0.0339547	0.0409972	0.0266356	0.0427596	0.0185131	0.0516773	0.0134354	0.00559515	0.0216295	0.019661	0.0262908	0.0426757	0.0100771	0.00160794	0.00181137	0.0596635	0.0124895	0.0488379	0.000720974	0.057942	0.00560226	0.0364176	0.00523226	0.010654	0.0509908	0.00745017	0.0916748	0.474505	2.10746	10.9081	134.225	3.54269	0.0211753	0.000359581	0.00080061	0.0484359	0.0169645	0.0606895	0.012375	0.00828869	0.0352103	0.0107856	0.0127561	0.000153544	0.0794845	8.23026e-05	0.000906844	0.00930317	0.00111627	0.0894967	0.0334658	0.01389	0.00105757	0.0336512	0.0267881	0.0323441	0.0210137	0.0337345	0.0146056	0.04077	0.0105996	0.00441421	0.0170642	0.0155113	0.0207417	0.0336683	0.00795018	0.00126856	0.00142905	0.0470706	0.00985343	0.0385299	0.000568801	0.0457124	0.00441982	0.0287311	0.00412791	0.00840532	0.0402284	1.267533
27468	-175.369	-240.2061	64.83705	0.00855995	0.00985292	0.0275983	0.0615572	0.0239992	0.0550295	0.00965957	0.00597563	0.00728358	0.0272228	0.0383198	0.00108459	0.0157781	0.0200456	0.000295922	0.00209247	0.0149978	0.0812805	0.0682621	0.0269946	0.00093953	0.0269191	0.0382836	0.0282933	0.0255537	0.0107368	0.00335384	0.0625049	0.00910215	0.0202712	0.0171878	0.0269842	0.0857858	0.0270256	0.0127228	0.0214327	0.000503952	0.00185174	0.00271343	0.0160637	0.0175281	0.00287017	0.00185311	0.0107306	0.000757948	0.0189308	0.030477	0.0570557	0.247425	0.646793	1.54609	4.04163	17.5267	2.070673	0.00833274	0.00959138	0.0268657	0.0599233	0.0233621	0.0535688	0.00940317	0.00581702	0.00709024	0.0265002	0.0373027	0.0010558	0.0153593	0.0195135	0.000288067	0.00203693	0.0145997	0.079123	0.0664501	0.026278	0.000914591	0.0262046	0.0372674	0.0275423	0.0248754	0.0104518	0.00326482	0.0608458	0.00886055	0.0197332	0.0167316	0.0262679	0.0835087	0.0263082	0.0123851	0.0208638	0.000490575	0.00180259	0.00264141	0.0156373	0.0170628	0.00279398	0.00180392	0.0104458	0.000737829	0.0184284	0.029668	1.027268
27504	-182.0114	-245.7723	63.76085	0.0324781	0.00975056	0.010739	0.094748	0.105953	0.0373428	0.0285515	0.000904688	0.00949939	0.074134	0.0741504	0.00476313	0.00327435	0.00127001	0.00415253	0.0358384	0.00173201	0.0895343	0.171323	0.0238909	0.00323375	0.0240473	0.00704749	0.00993133	0.0541306	0.0152469	0.0424339	0.044219	0.0765684	0.0595417	0.0137492	0.00294853	0.0376811	0.0156541	0.020539	0.00922815	0.0131996	0.0023599	0.00560069	0.0355228	0.0070677	0.0268458	0.00406407	0.0461908	0.00201773	0.0257436	0.107237	0.0296059	0.179675	0.585347	1.70839	5.56561	33.7771	2.545046	0.021282	0.00638929	0.00703699	0.0620859	0.0694279	0.0244697	0.0187091	0.000592819	0.0062247	0.048578	0.0485888	0.00312115	0.0021456	0.000832205	0.00272104	0.0234839	0.00113494	0.0586695	0.112263	0.0156551	0.00211899	0.0157576	0.00461804	0.00650774	0.0354704	0.00999086	0.0278058	0.0289755	0.0501733	0.0390161	0.00900946	0.0019321	0.0246914	0.0102577	0.0134587	0.00604697	0.00864935	0.00154638	0.00366999	0.0232771	0.00463128	0.0175914	0.00266308	0.0302676	0.00132217	0.0168691	0.0702697	1.52608
27540	-176.9048	-237.929	61.02418	0.0170072	0.0285661	0.012051	0.0756835	0.176448	0.0872559	0.0867872	0.000387586	0.030779	0.0523965	0.0307415	0.064198	0.0424971	0.00199819	0.00505787	0.138509	0.0120704	0.0972247	0.242188	0.159794	0.0457114	0.0598202	0.0683098	0.000570951	0.0763245	0.0333692	0.031726	0.131808	0.331082	0.0560871	0.0737584	0.088001	0.0866982	0.113129	0.0701637	0.0421318	0.0530119	0.0264766	0.0277492	0.0374408	0.0562326	0.0555811	0.00694697	0.0165169	0.0434804	0.075909	0.109609	0.0235909	0.160836	0.565466	1.76845	6.21752	42.3893	2.709263	0.00534939	0.00898506	0.00379047	0.0238052	0.0554994	0.0274451	0.0272977	0.00012191	0.00968112	0.0164806	0.00966932	0.0201926	0.0133669	0.000628503	0.00159088	0.0435659	0.00379658	0.0305807	0.0761768	0.0502609	0.0143779	0.0188156	0.0214859	0.000179585	0.0240068	0.0104958	0.00997896	0.0414583	0.104137	0.0176414	0.0231997	0.0276795	0.0272697	0.0355831	0.022069	0.013252	0.0166742	0.00832785	0.00872813	0.0117765	0.0176872	0.0174823	0.00218507	0.00519517	0.0136761	0.0238761	0.034476	3.179285
27576	-177.4494	-239.2469	61.79751	0.0246106	0.0150842	0.0240941	0.0386099	0.13795	0.16583	0.0328848	0.0550594	0.00152062	0.27128	0.163022	0.0926798	0.0590276	0.00152614	0.00372924	0.0719808	0.000264952	0.342523	0.0570023	0.211157	0.0143976	0.106106	0.0910644	0.0540517	0.110795	0.144468	0.0219826	0.0587741	0.0527582	0.036302	0.00605891	0.0784674	0.0342803	0.0741068	0.038448	0.0560575	0.0717592	0.0973983	0.0268935	0.0506849	0.032701	0.100744	0.0390301	0.00212436	0.00186557	0.0091954	0.07102	0.081349	0.294155	0.682662	1.46485	3.39957	12.2927	1.814185	0.00756929	0.00463932	0.00741044	0.011875	0.0424284	0.0510031	0.0101141	0.0169342	0.000467684	0.0834355	0.0501394	0.0285049	0.0181547	0.000469382	0.00114697	0.0221386	8.14895e-05	0.105347	0.0175318	0.064944	0.00442815	0.0326343	0.028008	0.0166243	0.0340764	0.0444329	0.00676104	0.0180767	0.0162265	0.0111651	0.0018635	0.0241336	0.0105433	0.0227925	0.0118252	0.0172412	0.0220704	0.0299561	0.00827143	0.0155888	0.0100576	0.030985	0.0120042	0.000653374	0.00057378	0.00282816	0.0218431	3.25137
