Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	tree_length
40140	-173.6897	-237.1501	63.4604	0.0183394	0.0139476	0.0118185	0.0878446	0.107156	0.0743305	0.0293552	0.125359	0.0618262	0.0281052	0.137949	0.0862637	0.0356041	0.0242353	0.0134554	0.0327508	0.0144873	0.0629018	0.0212699	0.0776925	0.00604123	0.0098049	0.0246638	0.0272052	0.211933	0.086258	0.0451448	0.0391515	0.0346786	0.0482555	0.0194834	0.00832937	0.00572091	0.0639923	0.11554	0.129503	0.000378717	0.0148971	0.0236963	0.0575342	0.00115541	0.0900989	0.00910385	0.0231502	0.0410539	0.0312289	0.0382791	0.0885061	0.306504	0.691477	1.44618	3.2626	11.2987	1.753213	0.00807555	0.00614168	0.00520415	0.0386815	0.047185	0.0327307	0.0129262	0.0552007	0.0272245	0.0123758	0.0607445	0.0379853	0.0156779	0.0106718	0.00592496	0.0144215	0.00637931	0.0276981	0.00936598	0.0342111	0.00266019	0.00431749	0.0108604	0.0119795	0.0933223	0.0379828	0.019879	0.01724	0.0152703	0.0212488	0.00857931	0.00366775	0.00251914	0.0281784	0.050877	0.0570252	0.000166764	0.00655978	0.0104344	0.0253346	0.000508773	0.0396741	0.00400879	0.0101939	0.0180777	0.0137513	0.0168558	2.270974
40176	-171.5558	-234.8407	63.28493	0.018375	0.00880718	0.0138674	0.00769734	0.012786	0.0271566	0.157124	0.0478265	0.0353729	0.0211877	0.0969202	0.0153485	0.0134505	0.00423153	0.00386416	0.0239177	0.000927355	0.0401733	0.0529978	0.0598657	0.00449316	0.049721	0.0111059	0.0153366	0.20398	0.0366711	0.0398243	0.0460398	0.038508	0.0870898	0.0308269	0.00295378	0.019802	0.0712004	0.0355083	0.132599	0.0101659	0.0369395	0.0203919	0.0510447	0.00867544	0.0188852	0.00563064	0.0553684	0.0749277	0.0426059	0.0235109	0.0279582	0.174726	0.58027	1.72334	5.72323	35.7677	2.58645	0.0100098	0.00479771	0.00755426	0.00419313	0.00696519	0.0147935	0.0855933	0.0260535	0.0192694	0.011542	0.0527973	0.00836111	0.00732714	0.00230513	0.002105	0.0130292	0.000505177	0.0218844	0.0288705	0.0326118	0.00244765	0.0270855	0.00604996	0.0083546	0.111118	0.0199766	0.0216943	0.0250802	0.0209773	0.0474422	0.016793	0.00160907	0.0107872	0.0387864	0.0193431	0.0722332	0.00553787	0.0201228	0.0111085	0.0278066	0.00472595	0.0102877	0.00306729	0.0301619	0.0408169	0.0232095	0.0128076	1.835704
40212	-171.7457	-235.7594	64.01372	0.0038347	0.00183137	0.00516773	0.00179399	0.0121781	0.00547206	0.0116406	0.0137673	0.029321	0.00277692	0.0103555	0.00369291	0.0277797	0.00164046	0.0143099	0.0169372	0.0201848	0.0123675	0.013347	0.00330064	0.00989953	0.00442604	0.0345127	0.000405486	0.0305314	0.00430642	0.00615441	0.00571996	0.0161467	0.00326807	0.0129287	0.00691568	0.0028151	0.0259881	0.0142666	0.0667303	0.00140454	0.00556451	0.00414533	0.00519884	0.00668722	0.00377904	0.0037487	5.82188e-05	0.010031	0.00557085	0.000980445	0.0115054	0.113317	0.506942	1.97261	8.82476	86.9157	3.228458	0.0076103	0.00363451	0.0102558	0.00356034	0.0241684	0.0108598	0.0231018	0.0273223	0.05819	0.00551104	0.0205514	0.00732891	0.0551313	0.00325563	0.0283993	0.0336133	0.0400586	0.0245444	0.0264882	0.00655041	0.0196465	0.00878387	0.0684936	0.000804723	0.0605922	0.00854647	0.012214	0.0113518	0.0320445	0.00648578	0.0256581	0.0137248	0.00558682	0.0515756	0.0283132	0.132432	0.00278743	0.0110432	0.00822677	0.0103175	0.0132714	0.00749983	0.00743963	0.00011554	0.0199074	0.0110558	0.00194578	0.503883
40248	-172.9048	-235.3461	62.4413	0.093456	0.025103	0.0604066	0.0723586	0.0338356	0.0384902	0.0520043	0.00997576	0.0153502	0.0294962	0.0515969	0.0235495	0.0458969	0.000233947	0.00895478	0.0185072	0.0235894	0.0470421	0.00887464	0.0660746	0.0327199	0.0227789	0.0457168	0.000241189	0.0312159	0.00962807	0.00529806	0.0161748	0.0196095	0.0889733	0.0233032	0.160958	0.0607142	0.0184288	0.021124	0.0599108	0.00523461	0.0165885	0.02067	0.00806019	0.0612631	0.0305117	0.0189685	0.000157517	0.0725437	0.0433385	0.0238616	0.00595328	0.0821756	0.458585	2.18062	12.1691	167.975	3.704869	0.0568886	0.0152807	0.0367707	0.0440462	0.0205964	0.0234298	0.0316561	0.00607245	0.00934399	0.0179549	0.0314081	0.0143351	0.0279384	0.000142408	0.00545096	0.0112657	0.0143593	0.0286355	0.00540218	0.0402209	0.0199173	0.013866	0.0278287	0.000146817	0.0190018	0.00586081	0.00322504	0.00984593	0.0119367	0.0541599	0.0141851	0.0979784	0.036958	0.011218	0.0128586	0.036469	0.00318642	0.0100977	0.0125823	0.0049064	0.0372921	0.0185731	0.0115465	9.58836e-05	0.0441589	0.026381	0.0145251	1.64279
40284	-186.739	-249.5404	62.8014	0.0498556	0.116223	0.0458543	0.0700054	0.12968	0.173216	0.0280213	0.052168	0.0397032	0.117594	0.0532223	0.0990332	0.0311074	0.0243454	0.020945	0.0544934	0.0368176	0.160661	0.00387889	0.0714323	0.00661592	0.037832	0.0437732	0.0238323	0.0325817	0.0275529	0.00527796	0.0404376	0.0141105	0.024997	0.0104281	0.0289449	0.0261401	0.00927694	0.0202155	0.13782	0.00574207	0.0919925	0.00883116	0.010674	0.00144083	0.0853704	0.025632	0.00410232	0.0960431	0.041035	0.0400503	0.0361981	0.198183	0.603529	1.65692	5.04583	27.6258	2.399684	0.021876	0.050997	0.0201203	0.0307175	0.0569021	0.0760048	0.0122954	0.0228907	0.0174213	0.0515986	0.0233533	0.0434546	0.0136496	0.0106825	0.00919041	0.023911	0.0161551	0.070496	0.00170201	0.0313436	0.00290298	0.0166002	0.0192071	0.0104573	0.0142964	0.0120899	0.0023159	0.0177435	0.00619151	0.0109684	0.00457574	0.0127006	0.01147	0.00407061	0.00887031	0.0604737	0.00251955	0.0403652	0.003875	0.00468361	0.000632221	0.0374595	0.011247	0.00180005	0.0421425	0.0180056	0.0175736	2.279006
40320	-179.9447	-243.9441	63.99939	0.00951539	0.0614131	0.0128607	0.043936	0.0250972	0.0801739	0.0125429	0.00155067	0.022266	0.00809486	0.0130498	0.00946227	0.0300074	0.00314931	0.00499514	0.0324859	0.0141573	0.00302517	0.0276574	0.00184279	0.0157312	0.00348992	0.0104435	0.00480242	0.0100879	0.0224364	0.00036789	0.00481013	0.00303096	0.00520453	0.027381	0.000735542	0.0115534	0.00291762	0.00690923	0.0160024	0.0140446	0.0320351	0.00720434	0.0145966	0.00251698	0.0568543	0.0396136	0.0030483	0.000230029	0.0045985	0.00066589	0.0127222	0.119012	0.514756	1.94267	8.40251	78.6026	3.155765	0.0128831	0.0831485	0.0174124	0.0594858	0.0339796	0.108549	0.0169822	0.00209948	0.0301465	0.0109598	0.0176684	0.0128112	0.0406277	0.00426391	0.00676302	0.0439834	0.0191679	0.00409584	0.0374459	0.00249499	0.0212988	0.00472507	0.0141396	0.0065021	0.0136582	0.0303772	0.000498094	0.00651253	0.00410368	0.00704653	0.0370717	0.000995866	0.0156424	0.00395023	0.00935456	0.021666	0.0190153	0.043373	0.00975411	0.0197627	0.00340779	0.0769762	0.0536337	0.00412716	0.00031144	0.00622601	0.000901562	0.7385956
40356	-195.5316	-259.1055	63.57395	0.030422	0.00850353	0.0473665	0.0518573	0.0913154	0.0508824	0.0341834	0.0132747	0.026201	0.0671791	0.0397293	0.0504826	0.0301634	0.0262681	0.0430645	0.106814	0.0403141	0.0412185	0.00114626	0.045151	0.00769839	0.115402	0.0180713	0.0237792	0.198876	0.00857487	0.000180694	0.040784	0.043447	0.0145218	0.101848	0.0119856	0.0226917	0.00739735	0.0360545	0.0674722	0.00388477	0.0635197	0.0158972	0.00504626	0.00744011	0.105708	0.0524801	0.00161994	0.0488083	0.0065822	0.00475951	0.0456097	0.221829	0.625129	1.59967	4.50797	21.9252	2.232573	0.0161813	0.00452299	0.025194	0.0275827	0.0485703	0.0270641	0.018182	0.00706073	0.0139362	0.0357322	0.0211318	0.0268515	0.0160438	0.0139719	0.0229058	0.056814	0.0214429	0.0219239	0.000609693	0.0240156	0.00409474	0.0613819	0.00961202	0.012648	0.105782	0.00456093	9.61102e-05	0.0216928	0.0231093	0.0077241	0.0541724	0.00637511	0.0120696	0.00393462	0.0191772	0.0358881	0.00206629	0.0337858	0.00845566	0.00268409	0.00395736	0.0562255	0.0279139	0.000861641	0.0259609	0.00350104	0.00253156	1.880068
40392	-183.9121	-247.2187	63.30663	0.0235126	0.0232239	0.0258781	0.025013	0.120386	0.0387392	0.0952884	0.0402017	0.0128709	0.00650759	0.0545673	0.0271202	0.00309446	0.0232549	0.0194999	0.0285493	0.0270126	0.037673	0.0199186	0.0159622	0.0668179	0.0522857	0.0185352	0.0160364	0.04743	0.00368409	0.0284649	0.0162878	0.01136	0.0472224	0.0412701	0.0597076	0.0294093	0.00228276	0.0554194	0.00456135	0.0119907	0.0125778	0.0167454	0.00718993	0.0270801	0.0659582	0.00490586	0.00804353	0.0315276	0.0152072	0.040895	0.0128098	0.119411	0.515294	1.94064	8.37445	78.0651	3.150804	0.0166618	0.0164572	0.0183381	0.017725	0.0853097	0.0274518	0.0675244	0.0284882	0.00912074	0.00461148	0.0386681	0.0192183	0.00219283	0.0164791	0.0138183	0.0202309	0.019142	0.0266962	0.0141149	0.0113113	0.0473493	0.0370513	0.0131346	0.0113639	0.0336104	0.00261066	0.0201711	0.0115421	0.00805006	0.0334633	0.0292453	0.0423107	0.0208403	0.00161763	0.0392719	0.00323232	0.00849696	0.00891301	0.0118663	0.00509501	0.0191898	0.04674	0.00347645	0.0056999	0.0223415	0.0107763	0.0289795	1.41117
40428	-181.4124	-245.8873	64.47494	0.0128685	0.0434814	0.0543855	0.0188233	0.0719896	0.0405022	0.104421	0.0257295	0.0130914	0.0273412	0.0421371	0.007909	0.135374	0.0282678	0.00318139	0.00860133	0.00420098	0.0480334	0.00584026	0.0175798	0.111214	0.113107	0.00386501	0.00873288	0.0191135	0.00496108	0.00923352	0.0203324	0.0165835	0.0135338	0.00307862	0.0238733	0.0507462	0.0436794	0.0397197	0.00261426	0.0680353	0.00357222	0.0290556	0.0287818	0.0262287	0.0456944	0.0999765	0.00840667	0.00346455	0.0382019	0.00820868	0.0843344	0.299371	0.686416	1.45684	3.34034	11.8576	1.788124	0.00826084	0.0279126	0.0349123	0.0120835	0.0462132	0.0260001	0.067032	0.0165168	0.00840389	0.0175515	0.0270496	0.00507712	0.0869024	0.0181463	0.00204227	0.00552156	0.00269679	0.0308347	0.00374911	0.0112852	0.0713929	0.072608	0.00248112	0.00560601	0.0122697	0.00318473	0.00592738	0.0130522	0.0106457	0.0086879	0.00197629	0.0153253	0.0325762	0.0280397	0.0254978	0.00167821	0.0436747	0.00229316	0.018652	0.0184763	0.0168373	0.0293332	0.0641791	0.00539659	0.00222404	0.0245234	0.0052695	1.557773
40464	-186.2465	-249.7724	63.52585	0.0133806	0.0086699	0.0315331	0.0117402	0.0255384	0.0311999	0.00386292	0.0417317	0.0019245	0.0399825	0.0169918	0.0063953	0.0310281	0.00490514	0.00928029	0.00938767	0.0139155	0.0366628	0.015712	0.00963541	0.00131194	0.000794821	0.00249216	0.0241956	0.0198945	0.00358508	0.00283986	0.00722726	0.00690965	0.00210617	0.00251879	0.0273368	0.0264265	0.00357082	0.00610658	0.00315277	0.0367349	0.0242621	0.0623655	0.0230415	0.00647921	0.0452648	0.00296559	0.000318727	0.00723213	0.0842353	0.0190323	0.00713195	0.0897437	0.471364	2.1215	11.1428	140.214	3.574253	0.0164002	0.0106265	0.0386493	0.0143896	0.0313017	0.0382408	0.00473468	0.0511494	0.00235881	0.0490055	0.0208264	0.00783853	0.0380303	0.0060121	0.0113746	0.0115062	0.0170558	0.0449365	0.0192577	0.0118099	0.00160801	0.00097419	0.00305457	0.0296558	0.0243841	0.00439413	0.00348073	0.00885825	0.00846896	0.00258147	0.00308721	0.0335059	0.0323902	0.00437666	0.00748467	0.00386426	0.0450249	0.0297374	0.0764396	0.0282413	0.00794139	0.0554798	0.00363484	0.000390655	0.00886422	0.103245	0.0233274	0.815879
40500	-181.5929	-246.4522	64.85932	0.0340429	0.00526675	0.0114113	0.0173783	0.062354	0.024524	0.0389798	0.0326484	0.0375876	0.0248864	0.00802055	0.0148727	0.0352126	0.0137141	0.00968763	0.00913665	0.01253	0.00933697	0.00344703	0.0578925	0.00560032	0.0503925	0.00281792	0.00896583	0.0493196	0.00549316	0.0165817	0.0145104	0.0142438	0.0287616	0.0348527	0.0149721	0.0207192	0.0029732	0.000641915	0.0167308	0.00454252	0.0497798	0.028965	0.0173457	0.00773356	0.0382994	0.00493157	0.033078	0.0169188	0.0243038	0.0146619	0.055942	0.245058	0.644856	1.55073	4.08067	17.8757	2.084926	0.0343497	0.00531423	0.0115142	0.0175349	0.062916	0.024745	0.0393311	0.0329426	0.0379264	0.0251107	0.00809284	0.0150068	0.0355299	0.0138377	0.00977495	0.009219	0.012643	0.00942113	0.0034781	0.0584143	0.0056508	0.0508467	0.00284332	0.00904665	0.0497642	0.00554268	0.0167312	0.0146412	0.0143722	0.0290209	0.0351669	0.0151071	0.020906	0.003	0.000647701	0.0168816	0.00458346	0.0502285	0.0292261	0.0175021	0.00780326	0.0386446	0.00497602	0.0333761	0.0170713	0.0245229	0.0147941	0.9910669
40536	-181.8611	-245.8582	63.99717	0.0106206	0.00902193	0.000244615	0.00790181	0.0146674	0.0204148	0.00599024	0.00723179	0.00653254	0.00608068	0.00724773	0.000937494	0.0190318	0.0037923	0.00902216	0.006456	0.00576067	0.0171464	0.000337369	0.0361036	0.000333558	0.00490674	0.00139838	0.00430325	0.00477915	0.00751511	0.00300978	0.010355	0.00206171	0.00792531	0.00581136	0.0100961	0.00808065	0.000917073	0.00450018	0.00225268	0.00137236	0.00861464	0.0020876	0.00623887	0.00442245	0.00815016	0.00224542	0.00282277	0.00371468	0.0161116	0.0120197	0.0123042	0.117088	0.512146	1.95257	8.54055	81.2731	3.179924	0.0311831	0.0264893	0.000718215	0.0232005	0.0430649	0.0599398	0.0175879	0.0212332	0.0191802	0.0178535	0.0212801	0.00275257	0.0558791	0.0111345	0.0264899	0.0189555	0.0169139	0.0503434	0.000990548	0.106004	0.000979359	0.0144067	0.00410579	0.0126347	0.0140321	0.0220651	0.00883702	0.0304032	0.00605338	0.0232695	0.0170627	0.0296432	0.0237256	0.00269262	0.013213	0.0066141	0.00402938	0.0252934	0.0061294	0.0183179	0.0129847	0.0239297	0.00659278	0.00828792	0.0109067	0.0473052	0.0352911	0.3405882
40572	-182.9457	-246.3843	63.43857	0.00909349	0.00750558	0.00824073	0.00734304	0.00252408	0.00187212	0.00453659	0.0128052	0.000964376	0.0021927	0.00853587	0.0138639	0.00161089	0.01197	0.00463045	0.000715412	0.000379325	0.00712964	0.0215296	0.0370992	0.00330909	0.00227725	0.00652838	0.00416009	0.0100019	0.0385393	0.0280838	0.0212014	0.00143136	0.00415916	0.0243998	0.0102906	0.00548867	0.00355571	0.00174452	0.00093616	0.0133969	0.00112333	0.0300043	0.009784	0.00346174	0.00391233	0.00201683	0.0294114	0.00291526	0.000558958	0.00485337	0.00526666	0.0774082	0.450113	2.22166	12.9185	189.874	3.793479	0.0210455	0.0173705	0.0190719	0.0169943	0.00584159	0.00433273	0.0104992	0.0296357	0.0022319	0.00507467	0.0197549	0.0320859	0.00372815	0.0277027	0.0107165	0.00165571	0.000877888	0.0165005	0.0498269	0.0858603	0.00765838	0.00527035	0.0151089	0.00962789	0.0231479	0.0891931	0.0649955	0.0490673	0.00331267	0.00962572	0.0564695	0.023816	0.0127027	0.00822914	0.00403742	0.0021666	0.031005	0.00259978	0.0694403	0.0226435	0.00801167	0.00905449	0.00466765	0.0680681	0.00674691	0.00129362	0.0112324	0.4320877
40608	-168.9615	-232.5643	63.60279	0.00283846	0.0171078	0.00272335	0.00154164	0.00924839	0.0216637	0.0102683	0.0153492	0.00954234	0.00190624	0.00384438	0.00702464	0.00870983	0.00120269	0.00353871	0.0108379	0.00634789	0.019211	0.000412547	0.014027	0.0205936	0.00987502	0.00126621	0.0132166	0.00118031	0.0184858	0.00504012	0.0100467	0.0189282	0.00272054	0.00872542	0.00955521	0.000657054	0.00092553	0.00687197	0.00258931	0.00478516	0.00698189	0.0120358	0.00544558	0.015655	0.00775551	0.00385321	0.0248817	0.0237138	0.0205959	0.0158773	0.00658931	0.0863461	0.465723	2.1472	11.5813	151.761	3.631474	0.00645684	0.0389164	0.00619501	0.00350688	0.021038	0.04928	0.0233581	0.0349159	0.0217067	0.00433626	0.00874508	0.0159795	0.0198129	0.00273585	0.00804976	0.0246537	0.01444	0.0437007	0.00093845	0.0319082	0.0468457	0.0224634	0.00288035	0.0300647	0.00268493	0.042051	0.0114651	0.022854	0.0430574	0.00618862	0.0198483	0.0217359	0.00149465	0.00210537	0.0156322	0.0058901	0.0108851	0.0158822	0.0273788	0.0123875	0.0356115	0.017642	0.00876517	0.0566001	0.0539436	0.046851	0.0361172	0.4396044
40644	-167.9382	-232.262	64.32387	0.00062215	0.014695	0.0141732	0.0251472	0.0129178	0.00338926	0.00342625	0.0258662	0.013901	0.00486652	0.0024685	0.0127366	0.070803	0.00390905	0.00862161	0.0016582	0.00717425	0.00598657	0.02237	0.0345128	0.0130241	0.0139893	0.00132093	0.0111355	0.00552725	0.0129752	0.00667817	0.0179144	0.000750971	0.00308641	0.130861	0.0200859	0.00227567	0.0275834	0.00776786	0.000759201	0.00478548	0.0343711	0.0154084	0.024643	0.0808854	0.0100118	0.0317537	0.013449	0.026762	0.0289293	0.0543636	0.0234158	0.160253	0.564825	1.77046	6.24014	42.7062	2.714649	0.000698775	0.0165049	0.0159188	0.0282444	0.0145088	0.00380669	0.00384824	0.0290519	0.015613	0.00546589	0.00277253	0.0143053	0.0795233	0.00439049	0.00968347	0.00186243	0.00805785	0.00672389	0.0251252	0.0387635	0.0146282	0.0157122	0.00148362	0.0125069	0.006208	0.0145732	0.00750067	0.0201208	0.000843462	0.00346654	0.146978	0.0225598	0.00255595	0.0309806	0.00872457	0.000852706	0.00537487	0.0386043	0.0173062	0.0276781	0.0908475	0.0112449	0.0356646	0.0151055	0.0300581	0.0324923	0.0610591	0.8903432
40680	-172.0518	-235.7649	63.71316	0.00125062	0.0259553	0.020544	0.0405774	0.0623076	0.0122015	0.0211928	0.0318196	0.0239464	0.0014953	0.0264932	0.066677	0.031594	0.00201567	0.00796474	0.0106295	0.00460647	0.0117679	0.0295198	0.0197026	0.0137059	0.0157447	0.0073973	0.0302088	0.0337122	0.0127294	0.0847453	0.0709703	0.0136945	0.0448101	0.0135394	0.0242962	0.00638114	0.0265646	0.0268722	0.00307655	0.0107258	0.0251505	0.00814453	0.0103342	0.0925917	0.00802708	0.00755431	0.0781965	0.0151817	0.0104638	0.106869	0.0171317	0.1376	0.538599	1.85667	7.26742	58.3714	2.940596	0.000997348	0.0206989	0.0163834	0.0323597	0.0496891	0.00973042	0.0169009	0.0253755	0.0190968	0.00119247	0.0211278	0.0531736	0.0251956	0.00160745	0.00635172	0.00847682	0.00367357	0.0093847	0.0235415	0.0157125	0.0109302	0.0125561	0.0058992	0.0240909	0.0268848	0.0101515	0.0675827	0.0565974	0.0109211	0.0357351	0.0107974	0.0193757	0.00508883	0.0211848	0.02143	0.00245349	0.00855363	0.020057	0.0064951	0.00824133	0.07384	0.00640144	0.00602442	0.0623602	0.0121071	0.00834468	0.085226	1.253949
40716	-178.0499	-241.9973	63.94738	0.0221452	0.0348441	0.0465858	0.0169051	0.0269293	0.0201462	0.0086279	0.0116955	0.0511481	0.00831088	0.0523343	0.0145089	0.129089	0.0043677	0.000824571	0.123448	0.00358164	0.0268775	0.0321705	0.0341943	0.0246162	0.0083837	0.0488267	0.0073058	0.04499	0.0720613	0.0630254	0.0332538	0.0537552	0.0118009	0.00782983	0.0672221	0.000263541	0.0483939	0.015168	0.0243332	0.0196079	0.0151563	0.0187884	0.01017	0.0750137	0.0184036	0.0396358	0.00383092	0.0228185	0.00241523	0.123316	0.0400024	0.208082	0.612776	1.63192	4.80581	24.9985	2.327426	0.0142954	0.0224929	0.0300724	0.0109127	0.0173836	0.0130049	0.00556955	0.00754975	0.0330175	0.00536491	0.0337833	0.0093659	0.0833307	0.00281947	0.000532283	0.079689	0.00231205	0.0173502	0.020767	0.0220734	0.0158904	0.00541191	0.031519	0.0047161	0.0290423	0.0465176	0.0406846	0.0214663	0.0347005	0.00761784	0.00505437	0.0433937	0.000170123	0.0312396	0.00979135	0.0157077	0.0126575	0.00978382	0.0121285	0.00656503	0.0484234	0.01188	0.025586	0.00247296	0.01473	0.0015591	0.0796036	1.54912
40752	-178.4891	-241.7482	63.25905	0.00383506	0.00693463	0.000341603	0.00325248	0.0206355	0.019992	0.00517973	0.00570883	0.0133685	0.0108297	0.0149321	0.00429181	0.0172327	0.000494021	0.00318308	0.0435089	0.0163862	0.0278918	0.00986898	0.00651181	0.0038108	0.00668834	0.00811543	0.0250204	0.0372981	0.00961019	0.0290277	0.00542173	0.0159871	0.00591625	0.0339727	0.0377385	0.0043596	0.0141742	0.00464457	0.00413992	0.0116366	0.00778789	0.011596	0.00193305	0.00656648	0.00660289	0.0342409	0.00235063	0.0239047	0.00638681	0.0304861	0.00420194	0.0693347	0.434908	2.29933	14.4228	237.985	3.956784	0.00614793	0.0111168	0.000547618	0.005214	0.0330804	0.032049	0.00830355	0.00915175	0.0214308	0.0173609	0.0239374	0.00688014	0.0276254	0.000791958	0.00510275	0.0697485	0.0262685	0.044713	0.0158208	0.010439	0.00610904	0.010722	0.0130097	0.0401099	0.0597921	0.015406	0.0465339	0.0086915	0.0256286	0.00948425	0.0544611	0.0604981	0.00698881	0.0227224	0.00744565	0.00663665	0.0186545	0.0124847	0.0185895	0.00309884	0.0105266	0.010585	0.054891	0.00376826	0.0383213	0.0102386	0.0488719	0.623797
40788	-184.6175	-246.0176	61.40014	0.104458	0.0756879	0.0473003	0.0726699	0.270981	0.0818097	0.0403616	0.106288	0.0835301	0.0249212	0.0483036	0.19228	0.164865	0.0203349	0.0195399	0.0862657	0.0221089	0.0517302	0.0803909	0.0177627	0.0105705	0.0245248	0.0185868	0.179469	0.00722405	0.0148967	0.126824	0.00561557	0.051076	0.0473893	0.197793	0.0542587	0.0437582	0.0115159	0.059147	0.0579784	0.0698338	0.185549	0.0391557	0.054652	0.091508	0.0111958	0.0018132	0.0183151	0.133525	0.0408885	0.168975	0.0574876	0.248337	0.647536	1.54432	4.02679	17.3951	2.065219	0.031297	0.0226771	0.0141718	0.0217729	0.0811896	0.0245113	0.0120929	0.0318453	0.0250268	0.00746673	0.0144724	0.0576096	0.0493958	0.00609261	0.00585443	0.0258464	0.00662414	0.0154991	0.0240862	0.00532194	0.00316708	0.00734797	0.00556886	0.0537714	0.00216443	0.00446327	0.0379984	0.0016825	0.0153031	0.0141985	0.0592616	0.0162567	0.0131106	0.00345034	0.0177213	0.0173711	0.0209232	0.0555932	0.0117316	0.0163745	0.0274171	0.00335442	0.000543259	0.00548745	0.0400058	0.0122508	0.0506274	3.337628
40824	-185.8972	-248.8763	62.97907	0.00143438	0.0158108	0.0179725	0.0424232	0.0791864	0.00881357	0.0110007	0.0117239	0.016093	0.0240094	0.0233143	0.000387619	0.0117228	0.00645948	0.000601266	0.0136225	0.000258427	0.00382259	0.0130731	0.00792025	0.00640493	0.0340311	0.0329375	0.0485538	0.00613376	0.00103209	0.024369	0.00509637	0.0354329	0.0303473	0.000660541	0.000789723	0.015486	0.00554179	0.00560293	0.00706046	0.023508	0.0298855	0.00100097	0.0164476	0.000829109	0.0153773	0.00420607	0.00389462	0.00584333	0.0129718	0.0137928	0.00299599	0.0587898	0.41309	2.42078	17.0097	333.78	4.201378	0.00205827	0.0226877	0.0257897	0.0608753	0.113629	0.0126471	0.0157855	0.0168233	0.0230927	0.0344523	0.033455	0.000556214	0.0168216	0.00926904	0.000862788	0.0195477	0.00037083	0.00548524	0.0187592	0.0113652	0.00919077	0.0488329	0.0472637	0.0696723	0.00880165	0.00148101	0.0349683	0.00731305	0.0508446	0.0435469	0.000947845	0.00113321	0.0222217	0.00795221	0.00803993	0.0101314	0.0337328	0.0428842	0.00143634	0.0236015	0.00118973	0.0220656	0.00603551	0.00558859	0.00838489	0.018614	0.0197921	0.6968874
40860	-174.7843	-237.4527	62.66841	0.025789	0.14966	0.064371	0.152568	0.142271	0.0786546	0.0395202	0.0117862	0.051311	0.0703167	0.0510689	0.0211455	0.143377	0.0223338	0.00974422	0.100606	0.0474021	0.129819	0.0116661	0.105669	0.00333586	0.0527493	0.0701053	0.0793117	0.381707	0.0195233	0.0684036	0.0180342	0.00195414	0.0417531	0.0276367	0.0328462	0.0492832	0.0663004	0.0491695	0.00329327	0.0854062	0.0392987	0.0416397	0.0820451	0.0208137	0.00992087	0.0570731	0.0227012	0.0306534	0.0682825	0.0683786	0.126077	0.364232	0.729723	1.37038	2.7455	7.93164	1.497375	0.00882975	0.051241	0.0220396	0.0522367	0.0487113	0.0269301	0.0135311	0.00403542	0.017568	0.0240753	0.0174852	0.00723989	0.0490899	0.00764672	0.00333627	0.0344458	0.0162297	0.0444479	0.00399429	0.0361793	0.00114214	0.0180605	0.0240029	0.0271551	0.13069	0.00668445	0.0234203	0.00617461	0.000669066	0.0142956	0.00946236	0.011246	0.0168738	0.0227002	0.0168348	0.00112756	0.0292417	0.0134552	0.0142568	0.0280909	0.00712628	0.00339675	0.0195409	0.00777252	0.0104952	0.0233788	0.0234117	2.920698
